Name;Mayores a 1;Pago 2;Despachos 2;Monedas 2;Shipping Method 2;Shipping Method;Cantidad;Producto;Precio oferta;Venta total;Precio normal;SKU;status despacho;Region 2
43224;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;2;Zapatilla Moscow Negro Premium - Negro / 38;19990;39980;44990;1838072038;fulfilled;RM
43223;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Bota  Cleveland Negro Premium - Negro / 38;19990;19990;89990;1002038;fulfilled;ML
43222;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;RM
43221;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Brisbane Caf̩ Premium - Negro / 40;9990;9990;49990;1003204040;fulfilled;BI
43221;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Lancaster  Negro Premium - Negro / 39;19990;19990;39990;90072039;fulfilled;BI
43221;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Grecia Negro Premium - Negro / 40;9990;9990;39990;318072040;fulfilled;BI
43220;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Brisbane Caf̩ Premium - Negro / 39;9990;9990;49990;1003204039;fulfilled;AN
43219;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;19990;44990;1838072038;fulfilled;RM
43218;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;RM
43217;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla NIna Blanco Delux - Blanco / 36;34990;34990;49990;73636;fulfilled;BI
43216;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 35;19990;19990;44990;1838072035;fulfilled;RM
43215;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;RM
43214;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;19990;44990;1838072038;fulfilled;RM
43214;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;RM
43214;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;RM
43213;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;RM
43212;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Teca Negro Police - Negro / 35;29990;29990;0;9035;fulfilled;RM
43211;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;RM
43210;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Grecia Negro Premium - Negro / 37;9990;9990;39990;318072037;fulfilled;BI
43209;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Dublin Burdeo Premium - Burdeo / 40;19990;19990;36990;5136078540;fulfilled;RM
43208;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Chester Blanco Premium - Blanco / 38;19990;19990;49990;1000071038;fulfilled;RM
43207;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;RM
43206;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;RM
43205;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;RM
43204;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 40;19990;19990;39990;3332184240;fulfilled;RM
43204;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Dakota Camel Premium - Camel / 39;19990;19990;29990;3020074939;fulfilled;RM
43203;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Valencia Negro Premium - Burdeo / 36;9990;9990;39990;3905058536;fulfilled;RM
43202;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapato Nueva York  Nude Premium - Nude / 39;19990;19990;24990;6185939;fulfilled;RM
43201;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;19990;19990;39990;3284439;fulfilled;NB
43201;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Catalina Beige Premium - Beige / 39;29990;29990;0;1284439;fulfilled;NB
43200;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39980;39990;6001202035;fulfilled;RM
43199;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39980;39990;6001202035;fulfilled;RM
43198;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Amsterdam Negro Premium - Negro / 39;19990;19990;36990;3097072039;fulfilled;RM
43197;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Calcetin   Premium - Multicolor / Tama̱o �_nico;990;990;4990;5503500;fulfilled;RM
43197;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Toronto Leopardo Premium - Beige / 38;19990;19990;39990;100075438;fulfilled;RM
43196;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Pekin 2  Beige Premium - Beige / 40;19990;19990;39990;3284440;pending;RM
43196;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Marilyn Beige Premium - Beige / 40;29990;29990;0;3611074440;fulfilled;RM
43195;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;19990;44990;1838072038;fulfilled;RM
43194;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Crocco Negro Police - Negro / 38;24990;24990;0;2138;fulfilled;RM
43193;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Ravena Negro Premium - Negro / 38;19990;19990;39990;5012072038;fulfilled;RM
43193;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Bucarest Taupe Premium - Taupe / 38;19990;19990;39990;3332184238;fulfilled;RM
43193;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Mochila Maura  Premium - Negro / Tama̱o �_nico;9990;9990;39990;6138072000;fulfilled;RM
43192;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Brisbane Caf̩ Premium - Negro / 35;19990;19990;49990;1003204035;fulfilled;RM
43192;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 37;9990;9990;39990;23072937;fulfilled;RM
43191;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Bootie  Dallas  Premium - Negro / 38;19990;19990;39990;8802072038;fulfilled;RM
43190;Solo 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Zapato Gris Delux - Negro / 36;26990;26990;0;33636;pending;ML
43189;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Arizona Negro Premium - Negro / 39;19990;19990;54990;2002039;fulfilled;RM
43188;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Bucarest Taupe Premium - Taupe / 35;19990;19990;39990;3332184235;fulfilled;BI
43187;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Toronto Negro Premium - Negro / 35;19990;19990;49990;100072035;fulfilled;RM
43186;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Mochila Maura  Premium - Negro / Tama̱o �_nico;9990;9990;39990;6145072000;fulfilled;RM
43185;Solo 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Zapatilla NIna Blanco Delux - Blanco / 38;34990;34990;49990;73638;pending;BI
43184;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapato Negro Delux - Negro / 39;24990;24990;34990;27839;fulfilled;RM
43184;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapato Mumbai Negro Premium - Negro / 39;19990;19990;39990;204072039;pending;RM
43183;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Bootie  Dallas  Premium - Negro / 38;19990;19990;39990;8802072038;fulfilled;RM
43183;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Botin Linz Animal Premium - Beige / 38;19990;19990;49990;37075438;fulfilled;RM
43182;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Bota  Cleveland Negro Premium - Negro / 37;19990;19990;89990;1002037;fulfilled;RM
43181;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Grecia Negro Premium - Negro / 38;9990;9990;39990;318072038;fulfilled;RM
43180;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 39;19990;19990;39990;3332184239;fulfilled;RM
43180;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Bota  Cleveland Negro Premium - Negro / 39;19990;19990;89990;1002039;fulfilled;RM
43179;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Toronto Negro Premium - Negro / 38;19990;19990;49990;100072038;fulfilled;RM
43179;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Brisbane Caf̩ Premium - Negro / 38;9990;9990;49990;1003204038;fulfilled;RM
43178;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Bota  Cleveland Negro Premium - Negro / 39;19990;19990;89990;1002039;fulfilled;LL
43177;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Negro Delux - Negro / 38;49990;49990;0;978w38;fulfilled;RM
43176;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Chester Blanco Premium - Blanco / 38;19990;19990;49990;1000071038;fulfilled;RM
43175;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Hawaii Negro Premium - Negro / 35;19990;19990;36990;2231072035;fulfilled;RM
43174;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Brisbane Caf̩ Premium - Negro / 37;9990;9990;49990;1003204037;fulfilled;LI
43174;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Toronto Negro Premium - Negro / 37;19990;19990;49990;100072037;fulfilled;LI
43173;Solo 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 38;19990;19990;49990;1000071038;pending;CO
43172;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Bootie  Dallas  Premium - Negro / 38;19990;19990;39990;8802072038;fulfilled;RM
43171;Solo 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Sandalia Playera Verde Ipanema - Verde / 38/39;12990;12990;0;34P3839;pending;LI
43170;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Bota  Cleveland Negro Premium - Negro / 37;19990;19990;89990;1002037;fulfilled;RM
43169;Solo 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Zapato San Francisco Burdeo Premium - Burdeo / 37;19990;19990;36990;7052437;pending;LI
43168;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;RM
43167;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Oviedo Beige Premium - Beige / 40;9990;9990;39990;6102078140;fulfilled;RM
43166;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Mochila Maura  Premium - Camel / Tama̱o �_nico;9990;9990;39990;6145074900;fulfilled;RM
43165;Solo 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Zapatilla Brisbane Caf̩ Premium - Negro / 37;9990;9990;49990;1003204037;pending;LI
43164;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Brisbane Negro Premium - Negro / 36;19990;19990;49990;1003202036;fulfilled;VS
43164;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Brisbane Caf̩ Premium - Negro / 36;9990;9990;49990;1003204036;fulfilled;VS
43164;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 36;9990;9990;44990;1838072036;fulfilled;VS
43163;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Sandalia Naroa Blanco Premium - Blanco / 38;19990;19990;39990;100071038;pending;RM
43163;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Sandalia Hortensia Blanco Premium - Blanco / 38;19990;19990;39990;11071038;pending;RM
43163;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Botin Alaska Negro Premium - Negro / 39;19990;19990;39990;4706182039;pending;RM
43163;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Botin Veracruz Piton Premium - Amarillo / 38;19990;19990;39990;333072038;pending;RM
43163;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Botin Alaska Burdeo Premium - Burdeo / 38;19990;19990;39990;4706078538;pending;RM
43163;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Botin Bucarest Taupe Premium - Taupe / 38;19990;19990;39990;3332184238;pending;RM
43162;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Toronto Leopardo Premium - Beige / 37;9990;9990;39990;100075437;fulfilled;RM
43161;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 38;9990;9990;39990;23072938;fulfilled;VS
43160;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Paris Burdeo Premium - Burdeo / 40;9990;9990;39990;8172078540;fulfilled;RM
43160;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Bootie  Dallas  Premium - Negro / 40;19990;19990;39990;8802072040;fulfilled;RM
43160;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Mochila Maura  Premium - Negro / Tama̱o �_nico;19990;19990;39990;6132052000;fulfilled;RM
43159;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Brisbane Caf̩ Premium - Negro / 39;9990;9990;49990;1003204039;fulfilled;BI
43159;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Delhi Rosado Premium - Rosado / 39;9990;9990;29990;200077439;fulfilled;BI
43158;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 37;9990;9990;39990;23072937;fulfilled;RM
43158;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;9990;34990;1001202037;fulfilled;RM
43158;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;100071037;pending;RM
43157;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 40;9990;9990;29990;100072040;fulfilled;RM
43156;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Lancaster  Negro Premium - Negro / 39;9990;9990;39990;90072039;fulfilled;RM
43155;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Toronto Leopardo Premium - Beige / 37;9990;9990;39990;100075437;fulfilled;RM
43154;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Marilyn Beige Premium - Beige / 37;9990;9990;29990;3611074437;fulfilled;RM
43154;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Zapatilla York Blanco Premium - Blanco / 37;9990;19980;39990;2000289037;fulfilled;RM
43153;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Ambar  Negro  Premium - Negro / 40;9990;9990;29990;400072040;fulfilled;NB
43153;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Marilyn Beige Premium - Beige / 40;9990;9990;29990;3611074440;fulfilled;NB
43152;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Toronto Negro Premium - Negro / 39;9990;9990;49990;100072039;fulfilled;LI
43152;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Toronto Negro Premium - Negro / 36;9990;9990;49990;100072036;fulfilled;LI
43151;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Brisbane Caf̩ Premium - Negro / 38;9990;9990;49990;1003204038;fulfilled;BI
43151;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Ravena Negro Premium - Negro / 38;9990;9990;39990;5012072038;fulfilled;BI
43150;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Michigan Negro Premium - Negro / 37;9990;9990;39990;6134072037;fulfilled;RM
43149;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;9990;9990;44990;1838072036;fulfilled;RM
43148;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapato Albacete Negro Premium - Negro / 39;14990;14990;29990;801072039;fulfilled;RM
43147;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;RM
43146;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Negro Premium - Negro / 36;9990;9990;34990;1001202036;fulfilled;RM
43145;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;5;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;49950;39990;6001202038;fulfilled;RM
43145;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Nueva Orleans  Negro Premium - Negro / 35;9990;9990;39990;6001202035;fulfilled;RM
43144;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Michigan Negro Premium - Negro / 38;9990;9990;39990;6134072038;fulfilled;RM
43143;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;9990;39990;3332184238;fulfilled;RM
43142;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;9990;29990;3611074436;fulfilled;RM
43141;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Valencia Negro Premium - Burdeo / 39;9990;9990;39990;3905058539;fulfilled;ML
43140;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Montreal  Premium - Negro / 35;9990;9990;39990;8381072035;fulfilled;RM
43139;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Montreal  Premium - Negro / 35;9990;9990;39990;8381072035;fulfilled;RM
43138;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Toronto Negro Premium - Negro / 37;9990;9990;49990;100072037;fulfilled;BI
43137;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;9990;39990;3332184238;fulfilled;RM
43137;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Bootie  Dallas  Premium - Negro / 38;19990;19990;39990;8802072038;fulfilled;RM
43136;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;19980;39990;6001202038;fulfilled;RM
43136;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;19980;39990;6001202037;pending;RM
43135;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Hawaii Caf̩ Premium - Caf̩ / 35;9990;9990;36990;2231074035;fulfilled;RM
43134;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;9990;29990;100072039;fulfilled;RM
43134;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;RM
43133;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;9990;29990;100072039;fulfilled;RM
43132;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;TA
43131;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;19980;39990;6001202038;fulfilled;RM
43131;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;9990;39990;6001202037;pending;RM
